date,server,slug,item,side,price_min,price_max,price_weighted_mean,price_weighted_median,quantity_total,pct_10,pct_30,pct_50,pct_70,pct_90
2025-10-20,devaloka,1HRapier_Nightveil2025,1HRapier_Nightveil2025,sell,7999.0,7999.0,7999.0,7999.0,2,7999.0,7999.0,7999.0,7999.0,7999.0
2025-10-20,devaloka,1HswordBT2,1HswordBT2,sell,50.0,100.0,78.1,70.0,50,50.0,65.0,70.0,100.0,100.0
2025-10-20,devaloka,1HswordBT3,1HswordBT3,sell,75.0,699.0,153.0,75.0,8,75.0,75.0,75.0,75.0,199.80000000000013
2025-10-20,devaloka,1HswordBT52,1HswordBT52,sell,1799.0,1799.0,1799.0,1799.0,2,1799.0,1799.0,1799.0,1799.0,1799.0
2025-10-20,devaloka,1hElementalGauntlet_IceT2,1hElementalGauntlet_IceT2,sell,100.0,100.0,100.0,100.0,4,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hElementalGauntlet_IceT3,1hElementalGauntlet_IceT3,sell,680.0,699.0,689.5,680.0,6,680.0,680.0,680.0,699.0,699.0
2025-10-20,devaloka,1hElementalGauntlet_IceT4,1hElementalGauntlet_IceT4,sell,48.0,100.0,62.2,50.0,20,49.0,50.0,50.0,50.0,100.0
2025-10-20,devaloka,1hElementalGauntlet_IceT5,1hElementalGauntlet_IceT5,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hElementalGauntlet_IceT52,1hElementalGauntlet_IceT52,sell,1799.0,1799.0,1799.0,1799.0,2,1799.0,1799.0,1799.0,1799.0,1799.0
2025-10-20,devaloka,1hElementalGauntlet_Ice_Nightveil2025,1hElementalGauntlet_Ice_Nightveil2025,sell,7399.0,7399.0,7399.0,7399.0,2,7399.0,7399.0,7399.0,7399.0,7399.0
2025-10-20,devaloka,1hFlailAncientEliteT5,1hFlailAncientEliteT5,sell,8999.0,16310.0,10861.6,8999.5,5,8999.0,8999.0,8999.5,10000.0,13655.0
2025-10-20,devaloka,1hFlailAncientT5,1hFlailAncientT5,sell,5400.0,32000.0,12734.444444444445,9339.0,9,5400.0,5400.0,9339.0,14553.7,19609.700000000008
2025-10-20,devaloka,1hFlailAngryEarthT5,1hFlailAngryEarthT5,sell,5000.0,7500.0,6360.0,6100.0,5,5000.0,5550.0,6100.0,6600.0,7300.0
2025-10-20,devaloka,1hFlailCorruptedEliteT5,1hFlailCorruptedEliteT5,sell,1000.0,2500.0,2162.5,2300.0,8,1000.0,2300.0,2300.0,2300.0,2340.0
2025-10-20,devaloka,1hFlailCorruptedT4,1hFlailCorruptedT4,sell,400.0,400.0,400.0,400.0,2,400.0,400.0,400.0,400.0,400.0
2025-10-20,devaloka,1hFlailCorruptedT5,1hFlailCorruptedT5,sell,300.0,20678.0,5109.75,1000.0,8,300.0,540.0,1000.0,1299.9999999999998,16295.6
2025-10-20,devaloka,1hFlailDarknessBreachT5,1hFlailDarknessBreachT5,sell,3500.0,16288.0,7762.666666666667,3500.0,3,3500.0,3500.0,3500.0,4778.799999999999,12451.6
2025-10-20,devaloka,1hFlailDropT2,1hFlailDropT2,sell,32.0,35.0,33.8,33.5,5,32.0,32.0,33.5,35.0,35.0
2025-10-20,devaloka,1hFlailDropT3,1hFlailDropT3,sell,69.0,200.0,102.77777777777777,82.0,18,69.0,69.0,82.0,96.0,166.00000000000003
2025-10-20,devaloka,1hFlailDropT4,1hFlailDropT4,sell,200.0,500.0,400.0,400.0,4,200.0,240.0,400.0,480.0,500.0
2025-10-20,devaloka,1hFlailDropT5,1hFlailDropT5,sell,150.0,21466.0,6938.5,3540.0,8,150.0,1119.9999999999998,3540.0,7139.999999999998,15934.800000000001
2025-10-20,devaloka,1hFlailDrop_Siege_S7,1hFlailDrop_Siege_S7,sell,3160.0,14576.0,4723.5,3500.0,10,3160.0,3500.0,3500.0,3500.0,4999.0
2025-10-20,devaloka,1hFlailDynastyEliteT5,1hFlailDynastyEliteT5,sell,1500.0,2500.0,2333.3333333333335,2500.0,6,1500.0,2300.0,2500.0,2500.0,2500.0
2025-10-20,devaloka,1hFlailDynastyT5,1hFlailDynastyT5,sell,3000.0,3000.0,3000.0,3000.0,2,3000.0,3000.0,3000.0,3000.0,3000.0
2025-10-20,devaloka,1hFlailInfluenceT5,1hFlailInfluenceT5,sell,1200.0,1200.0,1200.0,1200.0,1,1200.0,1200.0,1200.0,1200.0,1200.0
2025-10-20,devaloka,1hFlailLostEliteT5,1hFlailLostEliteT5,sell,500.0,4000.0,1854.0,650.0,5,500.0,500.0,650.0,2134.999999999999,3735.0
2025-10-20,devaloka,1hFlailLostT5,1hFlailLostT5,sell,1200.0,3150.0,2423.3333333333335,2060.0,3,1200.0,1200.0,2060.0,2943.0,3081.0
2025-10-20,devaloka,1hFlailT2,1hFlailT2,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hFlailT3,1hFlailT3,sell,200.0,330.0,291.0,330.0,10,200.0,200.0,330.0,330.0,330.0
2025-10-20,devaloka,1hFlailT4,1hFlailT4,sell,465.0,465.0,465.0,465.0,1,465.0,465.0,465.0,465.0,465.0
2025-10-20,devaloka,1hFlailT5,1hFlailT5,sell,1000.0,1000.0,1000.0,1000.0,1,1000.0,1000.0,1000.0,1000.0,1000.0
2025-10-20,devaloka,1hFlailT52,1hFlailT52,sell,1799.0,1799.0,1799.0,1799.0,1,1799.0,1799.0,1799.0,1799.0,1799.0
2025-10-20,devaloka,1hFlailVarangianT5,1hFlailVarangianT5,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hFlail_FirstLightRevampT5,1hFlail_FirstLightRevampT5,sell,1000.0,1200.0,1100.0,1000.0,2,1000.0,1000.0,1000.0,1080.0,1160.0
2025-10-20,devaloka,1hFlail_HercyneRaid_CraftedSchematic,1hFlail_HercyneRaid_CraftedSchematic,sell,3897.11,80000.0,28155.284375,22000.0,16,3897.11,3897.11,22000.0,37599.99999999999,55600.00000000001
2025-10-20,devaloka,1hFlail_Nightveil2025,1hFlail_Nightveil2025,sell,6999.0,6999.0,6999.0,6999.0,2,6999.0,6999.0,6999.0,6999.0,6999.0
2025-10-20,devaloka,1hFlail_Slots3_CraftT5,1hFlail_Slots3_CraftT5,sell,25000.0,85000.0,62833.333333333336,67000.0,6,25000.0,41000.0,67000.0,76000.0,82000.0
2025-10-20,devaloka,1hGauntletIceAncientEliteT5,1hGauntletIceAncientEliteT5,sell,100.0,15200.0,5474.75,600.0,4,100.0,199.99999999999997,600.0,4919.199999999999,11519.6
2025-10-20,devaloka,1hGauntletIceAncientT2,1hGauntletIceAncientT2,sell,95.0,100.0,97.5,95.0,2,95.0,95.0,95.0,97.0,99.0
2025-10-20,devaloka,1hGauntletIceAncientT3,1hGauntletIceAncientT3,sell,15.0,140.0,36.041666666666664,25.0,24,25.0,25.0,25.0,25.0,53.00000000000001
2025-10-20,devaloka,1hGauntletIceAncientT4,1hGauntletIceAncientT4,sell,3470.0,3470.0,3470.0,3470.0,1,3470.0,3470.0,3470.0,3470.0,3470.0
2025-10-20,devaloka,1hGauntletIceAncientT5,1hGauntletIceAncientT5,sell,20.0,50.0,29.5,29.0,6,20.0,20.0,29.0,29.0,37.4
2025-10-20,devaloka,1hGauntletIceAngryEarthEliteT5,1hGauntletIceAngryEarthEliteT5,sell,99.0,2130.0,725.2857142857143,424.5000000000001,7,99.0,99.0,424.5000000000001,884.9999999999999,1339.0000000000005
2025-10-20,devaloka,1hGauntletIceAngryEarthT3,1hGauntletIceAngryEarthT3,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletIceAngryEarthT5,1hGauntletIceAngryEarthT5,sell,30.0,1100.0,222.4688888888889,50.0,9,30.0,50.0,50.0,71.66599999999998,560.0000000000003
2025-10-20,devaloka,1hGauntletIceBeastEliteT5,1hGauntletIceBeastEliteT5,sell,250.0,1500.0,660.1742857142857,400.0,7,250.0,255.0,400.0,589.0999999999999,1305.554
2025-10-20,devaloka,1hGauntletIceCorruptedEliteT5,1hGauntletIceCorruptedEliteT5,sell,20.0,500.0,102.06666666666666,29.5,15,24.5,29.0,29.5,66.0,275.0
2025-10-20,devaloka,1hGauntletIceCorruptedT2,1hGauntletIceCorruptedT2,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletIceCorruptedT3,1hGauntletIceCorruptedT3,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletIceCorruptedT4,1hGauntletIceCorruptedT4,sell,75.0,3406.0,828.5,222.0,8,75.0,105.0,222.0,839.9999999999999,1561.2000000000003
2025-10-20,devaloka,1hGauntletIceCorruptedT5,1hGauntletIceCorruptedT5,sell,60.0,20678.0,2499.3,60.0,10,60.0,60.0,60.0,80.0,3785.0
2025-10-20,devaloka,1hGauntletIceDarknessBreachT3,1hGauntletIceDarknessBreachT3,sell,420.0,500.0,460.0,420.0,4,420.0,420.0,420.0,484.0,500.0
2025-10-20,devaloka,1hGauntletIceDarknessBreachT4,1hGauntletIceDarknessBreachT4,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletIceDarknessBreachT5,1hGauntletIceDarknessBreachT5,sell,3299.9,4000.0,3649.95,3299.9,2,3299.9,3299.9,3299.9,3579.94,3859.98
2025-10-20,devaloka,1hGauntletIceDropT2,1hGauntletIceDropT2,sell,20.0,80.0,35.0,30.0,24,20.0,30.0,30.0,40.0,50.0
2025-10-20,devaloka,1hGauntletIceDropT3,1hGauntletIceDropT3,sell,19.0,386.0,40.5495,20.0,20,19.0,19.0,20.0,20.0,39.0
2025-10-20,devaloka,1hGauntletIceDropT4,1hGauntletIceDropT4,sell,20.0,3814.0,264.05882352941177,30.0,17,20.0,25.0,30.0,40.0,94.30000000000013
2025-10-20,devaloka,1hGauntletIceDropT5,1hGauntletIceDropT5,sell,17.0,14999.0,927.7368421052631,25.0,38,17.0,18.0,25.0,419.99999999999966,1899.2000000000016
2025-10-20,devaloka,1hGauntletIceDrop_Siege_S7,1hGauntletIceDrop_Siege_S7,sell,4999.0,19999.0,12059.0,7999.0,4,4999.0,5599.0,7999.0,13791.0,18095.0
2025-10-20,devaloka,1hGauntletIceDrownedEliteT5,1hGauntletIceDrownedEliteT5,sell,100.0,100.0,100.0,100.0,3,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletIceDrownedT2,1hGauntletIceDrownedT2,sell,100.0,200.0,125.0,100.0,4,100.0,100.0,100.0,100.0,160.0
2025-10-20,devaloka,1hGauntletIceDrownedT3,1hGauntletIceDrownedT3,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletIceDrownedT4,1hGauntletIceDrownedT4,sell,20.0,20.0,20.0,20.0,1,20.0,20.0,20.0,20.0,20.0
2025-10-20,devaloka,1hGauntletIceDrownedT5,1hGauntletIceDrownedT5,sell,48.0,100.0,69.0,48.0,4,48.0,48.0,48.0,73.6,92.0
2025-10-20,devaloka,1hGauntletIceDynastyEliteT5,1hGauntletIceDynastyEliteT5,sell,50.0,400.0,120.0,50.0,5,50.0,50.0,50.0,50.0,225.0
2025-10-20,devaloka,1hGauntletIceDynastyT5,1hGauntletIceDynastyT5,sell,30.0,30.0,30.0,30.0,1,30.0,30.0,30.0,30.0,30.0
2025-10-20,devaloka,1hGauntletIceLegionEliteT5,1hGauntletIceLegionEliteT5,sell,2500.0,2500.0,2500.0,2500.0,1,2500.0,2500.0,2500.0,2500.0,2500.0
2025-10-20,devaloka,1hGauntletIceLegionT5,1hGauntletIceLegionT5,sell,300.0,300.0,300.0,300.0,1,300.0,300.0,300.0,300.0,300.0
2025-10-20,devaloka,1hGauntletIceLostEliteT4,1hGauntletIceLostEliteT4,sell,33.0,100.0,71.0,56.5,3,33.0,33.0,56.5,82.0,94.0
2025-10-20,devaloka,1hGauntletIceLostEliteT5,1hGauntletIceLostEliteT5,sell,29.0,7999.0,3686.1111111111113,1545.0,9,29.0,29.7,1545.0,6999.3,7999.0
2025-10-20,devaloka,1hGauntletIceLostT2,1hGauntletIceLostT2,sell,59.0,80.0,63.0,60.0,6,59.0,59.0,60.0,60.0,68.0
2025-10-20,devaloka,1hGauntletIceLostT3,1hGauntletIceLostT3,sell,40.0,100.0,53.07692307692308,50.0,13,43.0,50.0,50.0,50.0,50.0
2025-10-20,devaloka,1hGauntletIceLostT4,1hGauntletIceLostT4,sell,150.0,150.0,150.0,150.0,1,150.0,150.0,150.0,150.0,150.0
2025-10-20,devaloka,1hGauntletIceLostT5,1hGauntletIceLostT5,sell,500.0,2000.0,1237.5,500.0,4,500.0,500.0,500.0,1659.9999999999998,1980.0
2025-10-20,devaloka,1hGauntletIcePVPDropT2,1hGauntletIcePVPDropT2,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletIceVarangianT5,1hGauntletIceVarangianT5,sell,59.0,150.0,77.83333333333333,60.0,6,59.0,59.0,60.0,69.2,102.0
2025-10-20,devaloka,1hGauntletIce_Crassus_S7,1hGauntletIce_Crassus_S7,sell,7999.0,20155.0,14077.0,7999.0,2,7999.0,7999.0,7999.0,12861.399999999998,17723.800000000003
2025-10-20,devaloka,1hGauntletIce_FirstLightRevampT5,1hGauntletIce_FirstLightRevampT5,sell,65.0,13278.0,6671.5,65.0,2,65.0,65.0,65.0,5350.199999999999,10635.400000000001
2025-10-20,devaloka,1hGauntletIce_GlacialRageT5_V3,1hGauntletIce_GlacialRageT5_V3,sell,2000.0,5000.0,2722.222222222222,2500.0,9,2000.0,2500.0,2500.0,2500.0,2750.0000000000014
2025-10-20,devaloka,1hGauntletIce_HercyneRaid_CraftedSchematic,1hGauntletIce_HercyneRaid_CraftedSchematic,sell,5555.0,5555.0,5555.0,5555.0,2,5555.0,5555.0,5555.0,5555.0,5555.0
2025-10-20,devaloka,1hGauntletIce_Slots3_CraftT5,1hGauntletIce_Slots3_CraftT5,sell,5000.0,190000.0,27915.384615384617,14950.0,13,5000.0,8599.999999999998,14950.0,20000.0,25000.0
2025-10-20,devaloka,1hGauntletIce_WhisperFromTheFrozenValeT3_V2,1hGauntletIce_WhisperFromTheFrozenValeT3_V2,sell,600.0,600.0,600.0,600.0,1,600.0,600.0,600.0,600.0,600.0
2025-10-20,devaloka,1hGauntletVoidAncientEliteT5,1hGauntletVoidAncientEliteT5,sell,599.99,799.99,699.9899999999999,599.99,6,599.99,599.99,599.99,799.99,799.99
2025-10-20,devaloka,1hGauntletVoidAncientT2,1hGauntletVoidAncientT2,sell,80.0,80.0,80.0,80.0,1,80.0,80.0,80.0,80.0,80.0
2025-10-20,devaloka,1hGauntletVoidAncientT3,1hGauntletVoidAncientT3,sell,49.99,200.0,69.99666666666667,50.0,15,49.99,49.99,50.0,50.0,100.0
2025-10-20,devaloka,1hGauntletVoidAncientT5,1hGauntletVoidAncientT5,sell,450.0,5999.0,1629.8,500.0,10,450.0,450.0,500.0,1000.0,4999.0
2025-10-20,devaloka,1hGauntletVoidAngryEarthEliteT5,1hGauntletVoidAngryEarthEliteT5,sell,50.0,3500.0,1463.2666666666667,750.0,15,124.50000000000001,200.0,750.0,2000.0,3400.0
2025-10-20,devaloka,1hGauntletVoidAngryEarthT5,1hGauntletVoidAngryEarthT5,sell,49.0,1500.0,349.398,49.0,5,49.0,49.0,49.0,74.49499999999998,799.995
2025-10-20,devaloka,1hGauntletVoidBeastEliteT5,1hGauntletVoidBeastEliteT5,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidCorruptedEliteT5,1hGauntletVoidCorruptedEliteT5,sell,30.0,2238.0,203.53846153846155,30.0,13,30.0,30.0,30.0,38.199999999999996,47.0
2025-10-20,devaloka,1hGauntletVoidCorruptedT3,1hGauntletVoidCorruptedT3,sell,95.0,95.0,95.0,95.0,1,95.0,95.0,95.0,95.0,95.0
2025-10-20,devaloka,1hGauntletVoidCorruptedT4,1hGauntletVoidCorruptedT4,sell,80.0,3540.0,326.0625,99.0,16,80.0,99.0,99.0,100.0,194.0
2025-10-20,devaloka,1hGauntletVoidCorruptedT5,1hGauntletVoidCorruptedT5,sell,79.0,15200.0,1887.4705882352941,90.0,17,79.0,80.0,90.0,714.9999999999995,5100.0000000000055
2025-10-20,devaloka,1hGauntletVoidDarknessBreachT3,1hGauntletVoidDarknessBreachT3,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidDarknessBreachT4,1hGauntletVoidDarknessBreachT4,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidDarknessBreachT5,1hGauntletVoidDarknessBreachT5,sell,200.0,30000.0,6859.882352941177,4748.5,17,200.0,1000.0,4748.5,5719.999999999999,21353.3
2025-10-20,devaloka,1hGauntletVoidDropT2,1hGauntletVoidDropT2,sell,10.0,10.0,10.0,10.0,9,10.0,10.0,10.0,10.0,10.0
2025-10-20,devaloka,1hGauntletVoidDropT3,1hGauntletVoidDropT3,sell,4.0,200.0,30.067857142857147,10.0,14,4.0,4.2,10.0,24.99,40.0
2025-10-20,devaloka,1hGauntletVoidDropT4,1hGauntletVoidDropT4,sell,20.0,4250.0,291.625,20.0,16,20.0,20.0,20.0,20.0,64.80000000000004
2025-10-20,devaloka,1hGauntletVoidDropT5,1hGauntletVoidDropT5,sell,7.0,21700.0,3709.3793103448274,27.0,29,7.0,10.0,27.0,129.99999999999977,16503.4
2025-10-20,devaloka,1hGauntletVoidDrop_Siege_S7,1hGauntletVoidDrop_Siege_S7,sell,4999.0,26500.0,12874.5,4999.0,4,4999.0,4999.0,4999.0,12999.8,21900.0
2025-10-20,devaloka,1hGauntletVoidDrownedT2,1hGauntletVoidDrownedT2,sell,100.0,100.0,100.0,100.0,3,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidDrownedT5,1hGauntletVoidDrownedT5,sell,400.0,500.0,450.0,400.0,4,400.0,400.0,400.0,480.0,500.0
2025-10-20,devaloka,1hGauntletVoidDynastyEliteT5,1hGauntletVoidDynastyEliteT5,sell,179.0,300.0,196.2,179.0,10,179.0,179.0,179.0,189.0,199.0
2025-10-20,devaloka,1hGauntletVoidDynastyT5,1hGauntletVoidDynastyT5,sell,100.0,100.0,100.0,100.0,2,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidInfluenceT5,1hGauntletVoidInfluenceT5,sell,400.0,400.0,400.0,400.0,1,400.0,400.0,400.0,400.0,400.0
2025-10-20,devaloka,1hGauntletVoidKnightT3,1hGauntletVoidKnightT3,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidLostEliteT4,1hGauntletVoidLostEliteT4,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidLostEliteT5,1hGauntletVoidLostEliteT5,sell,265.0,1222.22,424.5366666666667,265.0,6,265.0,265.0,265.0,265.0,647.888
2025-10-20,devaloka,1hGauntletVoidLostT3,1hGauntletVoidLostT3,sell,70.0,90.0,74.375,70.0,8,70.0,70.0,70.0,70.0,86.0
2025-10-20,devaloka,1hGauntletVoidLostT5,1hGauntletVoidLostT5,sell,200.0,14260.0,7230.0,200.0,2,200.0,200.0,200.0,5823.999999999999,11448.0
2025-10-20,devaloka,1hGauntletVoidPVPDropT3,1hGauntletVoidPVPDropT3,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidPVPDropT4,1hGauntletVoidPVPDropT4,sell,200.0,200.0,200.0,200.0,1,200.0,200.0,200.0,200.0,200.0
2025-10-20,devaloka,1hGauntletVoidPVPDropT5,1hGauntletVoidPVPDropT5,sell,400.0,497.0,448.5,400.0,2,400.0,400.0,400.0,438.8,477.6
2025-10-20,devaloka,1hGauntletVoidT3,1hGauntletVoidT3,sell,698.0,1000.0,759.1,699.0,10,698.0,699.0,699.0,699.0,1000.0
2025-10-20,devaloka,1hGauntletVoidT4,1hGauntletVoidT4,sell,99.0,999.0,271.0,100.0,7,99.0,99.1,100.0,100.0,579.7000000000003
2025-10-20,devaloka,1hGauntletVoidT5,1hGauntletVoidT5,sell,100.0,100.0,100.0,100.0,2,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoidT52,1hGauntletVoidT52,sell,1799.0,1799.0,1799.0,1799.0,2,1799.0,1799.0,1799.0,1799.0,1799.0
2025-10-20,devaloka,1hGauntletVoidVarangianT5,1hGauntletVoidVarangianT5,sell,99.0,20155.0,3914.4444444444443,300.0,9,99.0,99.0,300.0,430.0,13965.700000000004
2025-10-20,devaloka,1hGauntletVoid_AdeptVoidmageT2_V2,1hGauntletVoid_AdeptVoidmageT2_V2,sell,120.0,120.0,120.0,120.0,1,120.0,120.0,120.0,120.0,120.0
2025-10-20,devaloka,1hGauntletVoid_BaneofShadowsT4_V2,1hGauntletVoid_BaneofShadowsT4_V2,sell,3560.0,3560.0,3560.0,3560.0,1,3560.0,3560.0,3560.0,3560.0,3560.0
2025-10-20,devaloka,1hGauntletVoid_BoneweaverT5_V2,1hGauntletVoid_BoneweaverT5_V2,sell,3000.0,3000.0,3000.0,3000.0,1,3000.0,3000.0,3000.0,3000.0,3000.0
2025-10-20,devaloka,1hGauntletVoid_CorruptedRebirthT5_V2,1hGauntletVoid_CorruptedRebirthT5_V2,sell,20000.0,20000.0,20000.0,20000.0,1,20000.0,20000.0,20000.0,20000.0,20000.0
2025-10-20,devaloka,1hGauntletVoid_Crassus_S7,1hGauntletVoid_Crassus_S7,sell,1000.0,1000.0,1000.0,1000.0,2,1000.0,1000.0,1000.0,1000.0,1000.0
2025-10-20,devaloka,1hGauntletVoid_FirstLightRevampT5,1hGauntletVoid_FirstLightRevampT5,sell,250.0,250.0,250.0,250.0,1,250.0,250.0,250.0,250.0,250.0
2025-10-20,devaloka,1hGauntletVoid_HercyneRaid_CraftedSchematic,1hGauntletVoid_HercyneRaid_CraftedSchematic,sell,4123.0,9999.0,5258.0633333333335,4999.0,21,4233.11,4665.1,4999.0,4999.0,6666.0
2025-10-20,devaloka,1hGauntletVoid_MalevolentMightT4_V2,1hGauntletVoid_MalevolentMightT4_V2,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoid_MortifyingClutchT5_V2,1hGauntletVoid_MortifyingClutchT5_V2,sell,1500.0,1500.0,1500.0,1500.0,1,1500.0,1500.0,1500.0,1500.0,1500.0
2025-10-20,devaloka,1hGauntletVoid_Nightveil2025,1hGauntletVoid_Nightveil2025,sell,6999.0,6999.0,6999.0,6999.0,1,6999.0,6999.0,6999.0,6999.0,6999.0
2025-10-20,devaloka,1hGauntletVoid_SacrificialLambT5_V2,1hGauntletVoid_SacrificialLambT5_V2,sell,12750.0,12750.0,12750.0,12750.0,1,12750.0,12750.0,12750.0,12750.0,12750.0
2025-10-20,devaloka,1hGauntletVoid_Slots3_CraftT5,1hGauntletVoid_Slots3_CraftT5,sell,7500.0,12000.0,9250.0,7500.0,4,7500.0,7500.0,7500.0,9500.0,11200.0
2025-10-20,devaloka,1hGauntletVoid_SpiritreaperT4_V2,1hGauntletVoid_SpiritreaperT4_V2,sell,3240.0,3240.0,3240.0,3240.0,1,3240.0,3240.0,3240.0,3240.0,3240.0
2025-10-20,devaloka,1hGauntletVoid_SurgingHatredT3_V2,1hGauntletVoid_SurgingHatredT3_V2,sell,600.0,600.0,600.0,600.0,1,600.0,600.0,600.0,600.0,600.0
2025-10-20,devaloka,1hGauntletVoid_VoidsnapT3_V2,1hGauntletVoid_VoidsnapT3_V2,sell,100.0,100.0,100.0,100.0,2,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hGauntletVoid_WraithkeeperT4_V2,1hGauntletVoid_WraithkeeperT4_V2,sell,3160.0,3160.0,3160.0,3160.0,1,3160.0,3160.0,3160.0,3160.0,3160.0
2025-10-20,devaloka,1hGreatSword_Nightveil2025,1hGreatSword_Nightveil2025,sell,7999.0,7999.0,7999.0,7999.0,3,7999.0,7999.0,7999.0,7999.0,7999.0
2025-10-20,devaloka,1hHatchetT3,1hHatchetT3,sell,699.0,699.0,699.0,699.0,4,699.0,699.0,699.0,699.0,699.0
2025-10-20,devaloka,1hHatchetT4,1hHatchetT4,sell,190.0,200.0,196.66666666666666,195.0,3,190.0,190.0,195.0,200.0,200.0
2025-10-20,devaloka,1hHatchetT52,1hHatchetT52,sell,1799.0,1799.0,1799.0,1799.0,2,1799.0,1799.0,1799.0,1799.0,1799.0
2025-10-20,devaloka,1hHatchet_Nightveil2025,1hHatchet_Nightveil2025,sell,9899.0,14000.0,11299.333333333334,9949.0,3,9899.0,9899.0,9949.0,10399.1,12799.7
2025-10-20,devaloka,1hKiteShieldAngryEarthEliteT5,1hKiteShieldAngryEarthEliteT5,sell,200.0,200.0,200.0,200.0,2,200.0,200.0,200.0,200.0,200.0
2025-10-20,devaloka,1hKiteShieldAngryEarthT5,1hKiteShieldAngryEarthT5,sell,300.0,300.0,300.0,300.0,2,300.0,300.0,300.0,300.0,300.0
2025-10-20,devaloka,1hKiteShieldCorruptedEliteT5,1hKiteShieldCorruptedEliteT5,sell,500.0,50000.0,10428.57142857143,600.0,7,500.0,500.0,600.0,790.0,29000.000000000015
2025-10-20,devaloka,1hKiteShieldCorruptedT5,1hKiteShieldCorruptedT5,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hKiteShieldDropT3,1hKiteShieldDropT3,sell,100.0,200.0,150.0,100.0,2,100.0,100.0,100.0,140.0,180.0
2025-10-20,devaloka,1hKiteShieldDropT4,1hKiteShieldDropT4,sell,70.0,100.0,92.5,100.0,4,70.0,76.0,100.0,100.0,100.0
2025-10-20,devaloka,1hKiteShieldDropT5,1hKiteShieldDropT5,sell,70.0,3444.0,476.7,130.0,20,70.0,100.0,130.0,150.0,700.0
2025-10-20,devaloka,1hKiteShieldDrop_Siege_S7,1hKiteShieldDrop_Siege_S7,sell,3500.0,9999.0,5249.75,3500.0,8,3500.0,3500.0,3500.0,4100.0,9999.0
2025-10-20,devaloka,1hKiteShieldDrownedT5,1hKiteShieldDrownedT5,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hKiteShieldDynastyEliteT5,1hKiteShieldDynastyEliteT5,sell,100.0,4000.0,1541.6666666666667,1000.0,6,100.0,140.0,1000.0,1399.9999999999998,3400.0
2025-10-20,devaloka,1hKiteShieldLostEliteT4,1hKiteShieldLostEliteT4,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hKiteShieldLostEliteT5,1hKiteShieldLostEliteT5,sell,200.0,327.0,263.5,200.0,2,200.0,200.0,200.0,250.79999999999998,301.6
2025-10-20,devaloka,1hKiteShieldLostT3,1hKiteShieldLostT3,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
2025-10-20,devaloka,1hKiteShieldLostT5,1hKiteShieldLostT5,sell,100.0,100.0,100.0,100.0,1,100.0,100.0,100.0,100.0,100.0
