date       ,server   ,slug                                                          ,item                                                   ,side ,price_min ,price_max ,price_weighted_mean    ,price_weighted_median  ,quantity_total ,pct_10                 ,pct_30                 ,pct_50                 ,pct_70                 ,pct_90
2025-10-19 ,devaloka ,1hgauntletice_firstlightrevampt5                              ,Hesperian Ice Gauntlet                                 ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-19 ,devaloka ,1hgreatsword_nightveil2025                                    ,Nightveil Greatsword                                   ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-19 ,devaloka ,1hlongsword_bloodforgedlongswordt3_v2                         ,Bloodforged Longsword                                  ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-19 ,devaloka ,1hrapier_lastblowt5                                           ,1hrapier_lastblowt5                                    ,buy  ,   300.0  ,   300.0  ,  300.0                ,  300.0                ,             1 ,  300.0                ,  300.0                ,  300.0                ,  300.0                ,  300.0
2025-10-19 ,devaloka ,1hrapier_lastblowt5_v2                                        ,Last Blow                                              ,buy  ,   300.0  ,   300.0  ,  300.0                ,  300.0                ,             1 ,  300.0                ,  300.0                ,  300.0                ,  300.0                ,  300.0
2025-10-19 ,devaloka ,1hrapier_veronicasjusticet5_v2                                ,Veronica's Justice                                     ,buy  ,   350.0  ,   350.0  ,  350.0                ,  350.0                ,             1 ,  350.0                ,  350.0                ,  350.0                ,  350.0                ,  350.0
2025-10-19 ,devaloka ,1hshieldd_halloweent5                                         ,Nightveil Tower Shield                                 ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-19 ,devaloka ,1htowershieldcorruptedt4                                      ,Defiled Tower Shield                                   ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-20 ,devaloka ,2hInstrumentGuitarT5                                          ,2hInstrumentGuitarT5                                   ,buy  ,  5000.0  ,  5000.0  , 5000.0                , 5000.0                ,             1 , 5000.0                , 5000.0                , 5000.0                , 5000.0                , 5000.0
2025-10-19 ,devaloka ,2haxecharmt3                                                  ,Orichalcum Great Axe Charm                             ,buy  ,    20.0  ,    20.0  ,   20.0                ,   20.0                ,            36 ,   20.0                ,   20.0                ,   20.0                ,   20.0                ,   20.0
2025-10-19 ,devaloka ,2haxecharmt6                                                  ,Reinforced Orichalcum Great Axe Charm                  ,buy  ,    10.0  ,    10.0  ,   10.0                ,   10.0                ,           152 ,   10.0                ,   10.0                ,   10.0                ,   10.0                ,   10.0
2025-10-19 ,devaloka ,2haxet52                                                      ,Mythril Logging Axe                                    ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-19 ,devaloka ,2hbow_frostbitet5_v2                                          ,Frost Bite                                             ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-19 ,devaloka ,2helementalstaff_fire_nightveil2025                           ,Nightveil Fire Staff                                   ,buy  , 15000.0  , 15000.0  ,15000.0                ,15000.0                ,             1 ,15000.0                ,15000.0                ,15000.0                ,15000.0                ,15000.0
2025-10-19 ,devaloka ,2helementalstaff_firet52                                      ,Runewood Fire Staff                                    ,buy  ,   450.0  ,   450.0  ,  450.0                ,  450.0                ,             1 ,  450.0                ,  450.0                ,  450.0                ,  450.0                ,  450.0
2025-10-19 ,devaloka ,2hgreataxe_crystalforgedwaraxet5                              ,2hgreataxe_crystalforgedwaraxet5                       ,buy  ,   500.0  ,   500.0  ,  500.0                ,  500.0                ,             1 ,  500.0                ,  500.0                ,  500.0                ,  500.0                ,  500.0
2025-10-19 ,devaloka ,2hgreataxe_crystalforgedwaraxet5_v2                           ,Crystalforged Waraxe                                   ,buy  ,  1200.0  ,  1200.0  , 1200.0                , 1200.0                ,             1 , 1200.0                , 1200.0                , 1200.0                , 1200.0                , 1200.0
2025-10-19 ,devaloka ,2hgreataxe_timesunderert4                                     ,2hgreataxe_timesunderert4                              ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-19 ,devaloka ,2hspear_hummingcrystaljavelint5_v2                            ,Humming Crystal Javelin                                ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-19 ,devaloka ,2hstafflife_hercyneraid_craftedschematic                      ,Gorgon's Life Staff                                    ,buy  ,   100.0  ,   100.0  ,  100.0                ,  100.0                ,             1 ,  100.0                ,  100.0                ,  100.0                ,  100.0                ,  100.0
2025-10-20 ,devaloka ,AeternianIdolT1                                               ,AeternianIdolT1                                        ,buy  , 22111.23 , 26060.0  ,23922.078333333335     ,22200.0                ,             6 ,22111.23               ,22111.23               ,22200.0                ,25210.007999999998     ,26054.0
2025-10-20 ,devaloka ,Amulet_Slots3_CraftT5                                         ,Amulet_Slots3_CraftT5                                  ,buy  ,  5000.0  ,  5000.0  , 5000.0                , 5000.0                ,             1 , 5000.0                , 5000.0                , 5000.0                , 5000.0                , 5000.0
2025-10-20 ,devaloka ,AncientMandibleT1                                             ,AncientMandibleT1                                      ,buy  , 20000.0  , 20052.0  ,20030.444              ,20012.665              ,             5 ,20000.0                ,20000.11               ,20012.665              ,20037.555              ,20051.0
2025-10-20 ,devaloka ,BagAT5                                                        ,BagAT5                                                 ,buy  ,  3500.0  ,  3500.0  , 3500.0                , 3500.0                ,             3 , 3500.0                , 3500.0                , 3500.0                , 3500.0                , 3500.0
2025-10-20 ,devaloka ,BagAT52                                                       ,BagAT52                                                ,buy  , 60000.0  , 60000.0  ,60000.0                ,60000.0                ,             3 ,60000.0                ,60000.0                ,60000.0                ,60000.0                ,60000.0
2025-10-20 ,devaloka ,ClothingFeet_LumberjackT52                                    ,ClothingFeet_LumberjackT52                             ,buy  ,  2550.52 ,  2600.0  , 2567.0333333333333    , 2550.55               ,             3 , 2550.52               , 2550.52               , 2550.55               , 2555.522              , 2585.174
2025-10-20 ,devaloka ,ClothingHands_LumberjackT52                                   ,ClothingHands_LumberjackT52                            ,buy  ,  2500.08 ,  2600.08 , 2550.08               , 2500.08               ,             2 , 2500.08               , 2500.08               , 2500.08               , 2540.08               , 2580.08
2025-10-20 ,devaloka ,ClothingHead_LumberjackT52                                    ,ClothingHead_LumberjackT52                             ,buy  ,  2550.05 ,  2600.08 , 2566.7366666666667    , 2550.065              ,             3 , 2550.05               , 2550.05               , 2550.065              , 2555.08               , 2585.08
2025-10-20 ,devaloka ,ClothingHead_OutfitterT5                                      ,ClothingHead_OutfitterT5                               ,buy  ,  3008.0  ,  3008.08 , 3008.0333333333333    , 3008.01               ,             3 , 3008.0                , 3008.0                , 3008.01               , 3008.026              , 3008.062
2025-10-20 ,devaloka ,ClothingLegs_LumberjackT52                                    ,ClothingLegs_LumberjackT52                             ,buy  ,  2500.08 ,  2500.08 , 2500.08               , 2500.08               ,             1 , 2500.08               , 2500.08               , 2500.08               , 2500.08               , 2500.08
2025-10-20 ,devaloka ,CorruptedTotemT1                                              ,CorruptedTotemT1                                       ,buy  , 17520.0  , 20055.06 ,19070.48888888889      ,19000.02               ,            18 ,17520.0                ,19000.01               ,19000.02               ,19052.4                ,20055.051
2025-10-20 ,devaloka ,EphemeralSealT1                                               ,EphemeralSealT1                                        ,buy  , 11000.0  , 13611.0  ,12327.792105263157     ,12333.333333333334     ,            19 ,11000.0                ,11000.0                ,12333.333333333334     ,12901.01               ,13603.109
2025-10-20 ,devaloka ,GlowingSapT1                                                  ,GlowingSapT1                                           ,buy  ,  3600.0  ,  4805.0  , 4500.5                , 4566.666666666667     ,            18 , 3600.0                , 4320.0                , 4566.666666666667     , 4646.666666666667     , 4800.8
2025-10-20 ,devaloka ,HoldingRuneT6                                                 ,HoldingRuneT6                                          ,buy  ,  4000.0  ,  8000.0  , 6181.822727272727     , 4333.3516666666665    ,            11 , 4000.0                , 4000.0115             , 4333.3516666666665    , 5800.011              , 7266.6703333333335
2025-10-20 ,devaloka ,House_HousingItem_Buff_Damage_Vs_Ancients_T3                  ,House_HousingItem_Buff_Damage_Vs_Ancients_T3           ,buy  , 20099.01 , 26099.0  ,24230.46461538462      ,25100.0                ,            13 ,20099.01               ,24509.900999999998     ,25100.0                ,25280.009              ,26000.0
2025-10-20 ,devaloka ,House_HousingItem_Buff_Damage_Vs_AngryEarth_T3                ,House_HousingItem_Buff_Damage_Vs_AngryEarth_T3         ,buy  ,  4501.0  ,  4529.0  , 4512.2675             , 4515.02               ,             8 , 4501.0                , 4501.0                , 4515.02               , 4515.6320000000005    , 4521.848
2025-10-20 ,devaloka ,House_HousingItem_Buff_Damage_Vs_Corrupted_T3                 ,House_HousingItem_Buff_Damage_Vs_Corrupted_T3          ,buy  , 16501.0  , 21000.0  ,17314.334              ,16701.0                ,            15 ,16501.0                ,16700.0                ,16701.0                ,17500.004999999997     ,18004.5
2025-10-20 ,devaloka ,House_HousingItem_Buff_Damage_Vs_Lost_T3                      ,House_HousingItem_Buff_Damage_Vs_Lost_T3               ,buy  ,  4000.0  , 20009.0  ,15142.250833333334     ,18700.0                ,            12 , 4000.0                ,12579.4                ,18700.0                ,18820.005999999998     ,19000.0
2025-10-20 ,devaloka ,House_HousingItem_Buff_Damage_Vs_Varangian_T3                 ,House_HousingItem_Buff_Damage_Vs_Varangian_T3          ,buy  , 27600.0  , 29509.0  ,29076.12875            ,29000.02               ,             8 ,27600.0                ,29000.004              ,29000.02               ,29500.0                ,29501.8
2025-10-20 ,devaloka ,House_HousingItem_Buff_Harvesting_Bonus_T3                    ,House_HousingItem_Buff_Harvesting_Bonus_T3             ,buy  ,  2300.99 ,  2300.99 , 2300.99               , 2300.99               ,             1 , 2300.99               , 2300.99               , 2300.99               , 2300.99               , 2300.99
2025-10-20 ,devaloka ,House_HousingItem_Buff_Luck_Bonus_T2                          ,House_HousingItem_Buff_Luck_Bonus_T2                   ,buy  , 10088.0  , 10088.0  ,10088.0                ,10088.0                ,             1 ,10088.0                ,10088.0                ,10088.0                ,10088.0                ,10088.0
2025-10-20 ,devaloka ,House_HousingItem_Buff_Luck_Bonus_T3                          ,House_HousingItem_Buff_Luck_Bonus_T3                   ,buy  , 22500.0  , 22509.01 ,22506.00333333333      ,22504.5                ,             3 ,22500.0                ,22500.0                ,22504.5                ,22509.001              ,22509.006999999998
2025-10-20 ,devaloka ,House_HousingItem_Buff_Mining_Bonus_T3                        ,House_HousingItem_Buff_Mining_Bonus_T3                 ,buy  ,  5000.0  ,  5000.0  , 5000.0                , 5000.0                ,             2 , 5000.0                , 5000.0                , 5000.0                , 5000.0                , 5000.0
2025-10-20 ,devaloka ,House_HousingItem_Buff_Skinning_Bonus_T3                      ,House_HousingItem_Buff_Skinning_Bonus_T3               ,buy  ,  3209.0  ,  3210.99 , 3209.9933333333333    , 3209.495              ,             3 , 3209.0                , 3209.0                , 3209.495              , 3210.0899999999997    , 3210.6899999999996
2025-10-20 ,devaloka ,House_HousingItem_Buff_Uber_Combat                            ,House_HousingItem_Buff_Uber_Combat                     ,buy  , 10000.0  , 12000.0  ,10666.666666666666     ,10000.0                ,             3 ,10000.0                ,10000.0                ,10000.0                ,10200.0                ,11400.0
2025-10-20 ,devaloka ,House_HousingItem_Dynasty_Decor_Table_Fishbowl01              ,House_HousingItem_Dynasty_Decor_Table_Fishbowl01       ,buy  , 20000.0  , 21000.0  ,20500.0                ,20000.0                ,             2 ,20000.0                ,20000.0                ,20000.0                ,20400.0                ,20800.0
2025-10-20 ,devaloka ,House_HousingItem_Legion_Decor_ThroneGod01_A                  ,House_HousingItem_Legion_Decor_ThroneGod01_A           ,buy  ,  5000.0  ,  5000.0  , 5000.0                , 5000.0                ,             1 , 5000.0                , 5000.0                , 5000.0                , 5000.0                , 5000.0
2025-10-20 ,devaloka ,House_HousingItem_Storage_T4_ChestAncient                     ,House_HousingItem_Storage_T4_ChestAncient              ,buy  ,  5000.0  ,  5005.0  , 5001.69               , 5000.035              ,             3 , 5000.0                , 5000.0                , 5000.035              , 5000.563              , 5003.521
2025-10-20 ,devaloka ,LoadedDiceT1                                                  ,LoadedDiceT1                                           ,buy  , 12550.0  , 12760.02 ,12686.673333333334     ,12750.0                ,            12 ,12550.0                ,12580.006              ,12750.0                ,12751.343333333334     ,12759.343333333334
2025-10-20 ,devaloka ,MatrixComponent_BlessedRivets                                 ,MatrixComponent_BlessedRivets                          ,buy  ,  2449.01 ,  3500.0  , 2659.0899999999997    , 2449.0150000000003    ,            13 , 2449.01               , 2449.01               , 2449.0150000000003    , 2467.686333333333     , 2953.011
2025-10-20 ,devaloka ,MatrixComponent_HoningAcid                                    ,MatrixComponent_HoningAcid                             ,buy  ,  3350.0  ,  3353.0  , 3350.5                , 3350.0                ,             6 , 3350.0                , 3350.0                , 3350.0                , 3350.0                , 3351.2
2025-10-20 ,devaloka ,MatrixComponent_ReinforcedBracing                             ,MatrixComponent_ReinforcedBracing                      ,buy  ,  3000.0  ,  3003.0  , 3000.2727272727275    , 3000.0                ,            11 , 3000.0                , 3000.0                , 3000.0                , 3000.0                , 3000.0
2025-10-20 ,devaloka ,MatrixComponent_TemperedCast                                  ,MatrixComponent_TemperedCast                           ,buy  ,  2511.03 ,  2515.02 , 2512.8                , 2511.03               ,            18 , 2511.03               , 2511.03               , 2511.03               , 2515.004              , 2515.014
2025-10-20 ,devaloka ,Matrix_Armor                                                  ,Matrix_Armor                                           ,buy  ,  4000.01 ,  7500.01 , 5522.998051948051     , 4843.75               ,            77 , 4000.01               , 4651.25               , 4843.75               , 6550.2276             , 7137.400000000001
2025-10-20 ,devaloka ,Matrix_Trinket                                                ,Matrix_Trinket                                         ,buy  ,  5000.0  ,  7602.03 , 7420.131875000001     , 7600.0                ,            16 , 6386.0                , 7472.4                , 7600.0                , 7602.002              , 7602.022
2025-10-20 ,devaloka ,Matrix_Weapon                                                 ,Matrix_Weapon                                          ,buy  ,  4000.0  ,  5600.03 , 5170.004              , 5400.0                ,            10 , 4000.0                , 5300.0                , 5400.0                , 5500.0                , 5600.01
2025-10-20 ,devaloka ,PerkCharm_BleedonCrit                                         ,PerkCharm_BleedonCrit                                  ,buy  ,  2505.01 ,  2508.53 , 2506.805555555556     , 2506.34               ,            18 , 2505.014              , 2505.044              , 2506.34               , 2508.0060000000003    , 2508.521
2025-10-20 ,devaloka ,PerkCharm_CritChance                                          ,PerkCharm_CritChance                                   ,buy  ,  2504.03 ,  3005.03 , 2972.0781250000005    , 3004.0                ,            16 , 2801.612              , 3000.038              , 3004.0                , 3004.216              , 3005.022
2025-10-20 ,devaloka ,PerkCharm_DefBasic                                            ,PerkCharm_DefBasic                                     ,buy  ,  4005.0  ,  4606.02 , 4180.336363636364     , 4050.03               ,            22 , 4005.0048             , 4018.514              , 4050.03               , 4052.8179999999998    , 4606.004
2025-10-20 ,devaloka ,PerkCharm_DmgCrit                                             ,PerkCharm_DmgCrit                                      ,buy  ,  3000.0  ,  3704.04 , 3473.405238095238     , 3590.04               ,            21 , 3000.003              , 3506.04               , 3590.04               , 3603.017              , 3703.9300000000003
2025-10-20 ,devaloka ,PerkCharm_DmgThrust                                           ,PerkCharm_DmgThrust                                    ,buy  ,  2400.0  ,  2505.0  , 2456.1227272727274    , 2425.2475             ,            11 , 2400.0                , 2400.006              , 2425.2475             , 2500.9333333333334    , 2503.866666666667
2025-10-20 ,devaloka ,PerkCharm_DurDebuff                                           ,PerkCharm_DurDebuff                                    ,buy  ,  3100.01 ,  3505.01 , 3368.588333333333     , 3366.67               ,            12 , 3100.01               , 3100.01               , 3366.67               , 3502.8                , 3505.004
2025-10-20 ,devaloka ,PerkCharm_EmpowerOnCrit                                       ,PerkCharm_EmpowerOnCrit                                ,buy  ,  2500.03 ,  2550.02 , 2508.868              , 2500.03               ,            20 , 2500.03               , 2500.03               , 2500.03               , 2503.6666666666665    , 2550.01
2025-10-20 ,devaloka ,PerkCharm_FortifyOnCrit                                       ,PerkCharm_FortifyOnCrit                                ,buy  ,  4000.06 ,  4000.07 , 4000.066666666667     , 4000.0625             ,             3 , 4000.06               , 4000.06               , 4000.0625             , 4000.0655             , 4000.0685000000003
2025-10-20 ,devaloka ,PerkCharm_Healing                                             ,PerkCharm_Healing                                      ,buy  ,  3000.0  ,  3500.0  , 3341.6716666666666    , 3250.0083333333337    ,            12 , 3010.0003333333334    , 3130.0043333333333    , 3250.0083333333337    , 3370.003              , 3460.0
2025-10-20 ,devaloka ,PerkCharm_PvP_ArmorPenetration_OnBackstab                     ,PerkCharm_PvP_ArmorPenetration_OnBackstab              ,buy  ,  2546.01 ,  2546.03 , 2546.017894736842     , 2546.012142857143     ,            19 , 2546.01               , 2546.01               , 2546.012142857143     , 2546.0175714285715    , 2546.02525
2025-10-20 ,devaloka ,PerkCharm_PvP_DodgeSuccess_Heal                               ,PerkCharm_PvP_DodgeSuccess_Heal                        ,buy  ,  2600.0  ,  2705.0  , 2638.37               , 2600.3333333333335    ,            19 , 2600.0                , 2600.0                , 2600.3333333333335    , 2702.003              , 2703.406
2025-10-20 ,devaloka ,PerkCharm_RangeDefense_Elemental                              ,PerkCharm_RangeDefense_Elemental                       ,buy  ,  2600.0  ,  3005.01 , 2956.9283333333337    , 3000.052              ,            18 , 2600.8                , 3000.0093333333334    , 3000.052              , 3000.118              , 3005.001
2025-10-20 ,devaloka ,Runeglass_Gem_Carnelian_Stamina                               ,Runeglass_Gem_Carnelian_Stamina                        ,buy  ,  2500.0  ,  2500.0  , 2500.0                , 2500.0                ,             1 , 2500.0                , 2500.0                , 2500.0                , 2500.0                , 2500.0
2025-10-20 ,devaloka ,Runeglass_Gem_Diamond_Fire                                    ,Runeglass_Gem_Diamond_Fire                             ,buy  ,  2500.0  ,  2500.0  , 2500.0                , 2500.0                ,             1 , 2500.0                , 2500.0                , 2500.0                , 2500.0                , 2500.0
2025-10-20 ,devaloka ,Runeglass_Gem_Opal_Fire                                       ,Runeglass_Gem_Opal_Fire                                ,buy  ,  2900.0  ,  2900.0  , 2900.0                , 2900.0                ,             2 , 2900.0                , 2900.0                , 2900.0                , 2900.0                , 2900.0
2025-10-20 ,devaloka ,Runeglass_Gem_Opal_Lightning                                  ,Runeglass_Gem_Opal_Lightning                           ,buy  ,  3333.0  ,  3333.0  , 3333.0                , 3333.0                ,             3 , 3333.0                , 3333.0                , 3333.0                , 3333.0                , 3333.0
2025-10-20 ,devaloka ,Schematic_House_HousingItem_Dynasty_Cabinet01_C               ,Schematic_House_HousingItem_Dynasty_Cabinet01_C        ,buy  ,  5000.0  ,  8000.0  , 6500.0                , 5000.0                ,             2 , 5000.0                , 5000.0                , 5000.0                , 6200.0                , 7400.0
2025-10-20 ,devaloka ,Schematic_House_HousingItem_Legion_Decor_ThroneGod01_A        ,Schematic_House_HousingItem_Legion_Decor_ThroneGod01_A ,buy  ,  5000.0  , 40000.0  ,18333.333333333332     , 7500.0                ,             3 , 5000.0                , 5000.0                , 7500.0                ,12999.999999999998     ,31000.000000000004
2025-10-20 ,devaloka ,Schematic_House_HousingItem_Storage_T4_ChestSteel             ,Schematic_House_HousingItem_Storage_T4_ChestSteel      ,buy  ,  4000.0  ,  5000.01 , 4500.005              , 4000.0                ,             2 , 4000.0                , 4000.0                , 4000.0                , 4400.004              , 4800.008
2025-10-20 ,devaloka ,StackedDeckT1                                                 ,StackedDeckT1                                          ,buy  ,  9001.08 ,  9500.0  , 9189.523333333334     , 9159.01               ,             6 , 9001.08               , 9127.424              , 9159.01               , 9159.016              , 9295.412
2025-10-20 ,devaloka ,SurveyorsToolsT1                                              ,SurveyorsToolsT1                                       ,buy  ,  2504.0  ,  2504.0  , 2504.0                , 2504.0                ,             4 , 2504.0                , 2504.0                , 2504.0                , 2504.0                , 2504.0
2025-10-19 ,devaloka ,adamatinedustt1                                               ,Adamantine Dust                                        ,buy  ,   100.0  ,  1009.0  ,  588.646875           ,  420.03               ,            16 ,  100.006              ,  164.02999999999997   ,  420.03               ,  700.06               , 1001.808
2025-10-19 ,devaloka ,aeternianidolt1                                               ,Human Idol                                             ,buy  , 22111.23 , 23209.0  ,22717.31625            ,22709.01               ,             8 ,22111.23               ,22146.738              ,22709.01               ,23059.742              ,23201.0
2025-10-19 ,devaloka ,aeternum_drums_part1_page1                                    ,Path Less Traveled: Drums Sheet Music 1/1              ,buy  ,     1.0  ,     1.0  ,    1.0                ,    1.0                ,             1 ,    1.0                ,    1.0                ,    1.0                ,    1.0                ,    1.0
2025-10-19 ,devaloka ,aeternum_urbass_part1_page1                                   ,Path Less Traveled: Upright Bass Sheet Music 1/1       ,buy  ,     1.0  ,     1.0  ,    1.0                ,    1.0                ,             2 ,    1.0                ,    1.0                ,    1.0                ,    1.0                ,    1.0
2025-10-19 ,devaloka ,alchemyairt1                                                  ,Air Mote                                               ,buy  ,     0.01 ,     0.6  ,    0.3880204257282544 ,    0.4376689612015019 ,        112701 ,    0.01               ,    0.3766403          ,    0.4376689612015019 ,    0.47               ,    0.5182348390661693
2025-10-19 ,devaloka ,alchemyairt2                                                  ,Air Wisp                                               ,buy  ,     0.01 ,     1.03 ,    0.0363527347177537 ,    0.01               ,         10257 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemyairt3                                                  ,Air Essence                                            ,buy  ,     0.01 ,     1.0  ,    0.0617388825541619 ,    0.01               ,         10524 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemydeatht1                                                ,Death Mote                                             ,buy  ,     0.01 ,     0.87 ,    0.6689004514431963 ,    0.742672           ,        112528 ,    0.3347622          ,    0.5                ,    0.742672           ,    0.75               ,    0.8536542495479205
2025-10-19 ,devaloka ,alchemydeatht2                                                ,Death Wisp                                             ,buy  ,     0.01 ,     1.0  ,    0.0601111111111111 ,    0.01               ,         10530 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemydeatht3                                                ,Death Essence                                          ,buy  ,     0.01 ,     1.01 ,    0.143610893587401  ,    0.01               ,         11493 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.7267892791127538
2025-10-19 ,devaloka ,alchemyeartht1                                                ,Earth Mote                                             ,buy  ,     0.01 ,     0.8  ,    0.5937601271099784 ,    0.7302081811541271 ,         63567 ,    0.01               ,    0.6779205          ,    0.7302081811541271 ,    0.8                ,    0.8
2025-10-19 ,devaloka ,alchemyeartht2                                                ,Earth Wisp                                             ,buy  ,     0.01 ,     1.04 ,    0.0890663095677872 ,    0.01               ,         10828 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemyeartht3                                                ,Earth Essence                                          ,buy  ,     0.01 ,     0.55 ,    0.0382369749499952 ,    0.01               ,         10499 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemyfiret1                                                 ,Fire Mote                                              ,buy  ,     0.01 ,     0.77 ,    0.5419579973503003 ,    0.5                ,         61139 ,    0.01               ,    0.5                ,    0.5                ,    0.7161423565484012 ,    0.7474144809752493
2025-10-19 ,devaloka ,alchemyfiret2                                                 ,Fire Wisp                                              ,buy  ,     0.01 ,     0.53 ,    0.0425058945581439 ,    0.01               ,         10603 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemyfiret3                                                 ,Fire Essence                                           ,buy  ,     0.01 ,     1.0  ,    0.0397809579439252 ,    0.01               ,         10272 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemylifet1                                                 ,Life Mote                                              ,buy  ,     0.01 ,     0.89 ,    0.6776797343787503 ,    0.7                ,        124990 ,    0.01               ,    0.7                ,    0.7                ,    0.75               ,    0.89
2025-10-19 ,devaloka ,alchemylifet2                                                 ,Life Wisp                                              ,buy  ,     0.01 ,     0.5  ,    0.0343183114660581 ,    0.01               ,         10518 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemylifet3                                                 ,Life Essence                                           ,buy  ,     0.01 ,     0.51 ,    0.0250587778101622 ,    0.01               ,         10293 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemyspiritt1                                               ,Soul Mote                                              ,buy  ,     0.01 ,     1.09 ,    0.7316889678529787 ,    0.6                ,        126077 ,    0.4                ,    0.5926087          ,    0.6                ,    1.0528568211068212 ,    1.08
2025-10-19 ,devaloka ,alchemyspiritt2                                               ,Soul Wisp                                              ,buy  ,     0.01 ,     1.05 ,    0.1082805716353111 ,    0.01               ,         11056 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemyspiritt3                                               ,Soul Essence                                           ,buy  ,     0.01 ,     2.98 ,    0.3955595352494103 ,    0.01               ,         11447 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    2.077684738955826
2025-10-19 ,devaloka ,alchemywatert1                                                ,Water Mote                                             ,buy  ,     0.01 ,     0.65 ,    0.4406078609417563 ,    0.47               ,        115635 ,    0.01               ,    0.4576078952751074 ,    0.47               ,    0.49               ,    0.6239207165661582
2025-10-19 ,devaloka ,alchemywatert2                                                ,Water Wisp                                             ,buy  ,     0.01 ,     1.03 ,    0.0817504880542902 ,    0.01               ,         10757 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alchemywatert3                                                ,Water Essence                                          ,buy  ,     0.01 ,     1.0  ,    0.0614578393246704 ,    0.01               ,         10543 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.01
2025-10-19 ,devaloka ,alkahestt1                                                    ,Weak Alkahest                                          ,buy  ,     0.02 ,     0.02 ,    0.02               ,    0.02               ,           495 ,    0.02               ,    0.02               ,    0.02               ,    0.02               ,    0.02
2025-10-19 ,devaloka ,alkahestt2                                                    ,Common Alkahest                                        ,buy  ,     0.01 ,     0.02 ,    0.0115886134067952 ,    0.01               ,          9801 ,    0.01               ,    0.01               ,    0.01               ,    0.01               ,    0.0137052023121387
2025-10-19 ,devaloka ,alkahestt4                                                    ,Powerful Alkahest                                      ,buy  ,     0.1  ,     0.11 ,    0.1000766463319255 ,    0.1                ,          6393 ,    0.1                ,    0.1                ,    0.1                ,    0.1                ,    0.1
2025-10-19 ,devaloka ,alkahestt5                                                    ,Infused Alkahest                                       ,buy  ,     0.01 ,     9.04 ,    1.2478224405239242 ,    0.01               ,         29928 ,    0.01               ,    0.01               ,    0.01               ,    0.0648059701492537 ,    5.00654675402025
2025-10-19 ,devaloka ,aloegelt1                                                     ,Aloe Gel                                               ,buy  ,     1.22 ,     1.31 ,    1.2687997978219914 ,    1.2495932854518124 ,         21763 ,    1.22964499424626   ,    1.2423232002672455 ,    1.2495932854518124 ,    1.2752867692307692 ,    1.299625613346418
2025-10-19 ,devaloka ,ambercutt4                                                    ,Cut Pristine Amber                                     ,buy  ,    10.0  ,    10.0  ,   10.0                ,   10.0                ,           916 ,   10.0                ,   10.0                ,   10.0                ,   10.0                ,   10.0
