timestamp            ,item                                                     ,slug                                                                 ,server   ,top_buy  ,low_sell  ,avg_price ,volume   ,source
2025-10-18T16:20:18Z ,Pirate Captain Pants                                     ,mediumlegs_undeadofficert2                                           ,devaloka ,         ,    70.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Breaching Gloves                                         ,mediumhands_darknessbreacht5                                         ,devaloka ,         ,   290.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Beasthunter Mask                                         ,mediumhead_beasthuntert5                                             ,devaloka ,         ,   150.0  ,          ,     8.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Blooming Gloves of Earrach                               ,mediumhands_spring_roae                                              ,devaloka ,         ,  5999.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Desecrated Leather Hat                                   ,mediumhead_lostelite1t3                                              ,devaloka ,         ,    17.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Rescuer Hat                                              ,mediumhead_rescuert5                                                 ,devaloka ,         ,    20.0  ,          ,    10.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Immemorial Leather Coat                                  ,mediumchest_ancientelite1t5                                          ,devaloka ,         ,   449.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Leather Gloves                                           ,mediumhands_leatherdropt4                                            ,devaloka ,         ,    70.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Daywear Hat                                              ,femmedhead_dropt2                                                    ,devaloka ,         ,    25.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Scout's Leggings                                         ,femscout_medlegs_dropt3                                              ,devaloka ,         ,    70.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Smelter's Pants                                          ,clothinglegs_smeltert5                                               ,devaloka ,         ,  3900.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Varangian Vambrace                                       ,mediumhands_knightt3                                                 ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Minstrel Hood                                            ,fembard_medhead_dropt3                                               ,devaloka ,         ,   100.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Weaver's Gloves                                          ,clothinghands_weavert5                                               ,devaloka ,         ,  3480.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Weaver's Hat                                             ,clothinghead_weavert5                                                ,devaloka ,         ,  3699.0  ,          ,     9.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Trapper Hat                                              ,mediumhead_furdropt3                                                 ,devaloka ,         ,    60.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Engineer Shoes                                           ,clothingfeet_engineert4                                              ,devaloka ,         ,  3690.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,mediumlegs_voidbentt5                                    ,mediumlegs_voidbentt5                                                ,devaloka ,         , 13100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Forgotten Pants                                          ,mediumlegs_lost2t5                                                   ,devaloka ,         ,   200.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Studded Leather Chestwrap                                ,femstud_medchest_dropt2                                              ,devaloka ,         ,   120.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Leather Gloves                                           ,mediumhands_slots3_craftt5                                           ,devaloka ,         ,  4000.0  ,          ,    40.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Corrupted Leather Hat                                    ,mediumhead_corruptedelite1t5                                         ,devaloka ,         ,    45.0  ,          ,    15.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Minstrel Breeches                                        ,itempattern_fembardm_legs_t3                                         ,devaloka ,         ,    50.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Defiled Leather Hat                                      ,mediumhead_corrupted1t3                                              ,devaloka ,         ,    39.99 ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Pirate Captain Pants                                     ,mediumlegs_undeadofficert5                                           ,devaloka ,         ,    29.0  ,          ,    12.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Pirate Captain Shoes                                     ,mediumfeet_undeadofficert4                                           ,devaloka ,         ,   699.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Forsaken Leather Pants                                   ,mediumlegs_drowned1t2                                                ,devaloka ,         ,    49.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Concocter's Shoes                                        ,mediumfeet_alchemistvar3t5                                           ,devaloka ,         ,  3789.0  ,          ,     8.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Ancient Leather Gloves                                   ,mediumhands_ancient1t4                                               ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Ancient Leather Hat                                      ,mediumhead_ancient1t5                                                ,devaloka ,         ,   322.22 ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Defiled Leather Hat                                      ,mediumhead_corrupted1t4                                              ,devaloka ,         ,    98.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Desecrated Leather Boots                                 ,mediumfeet_lostelite1t5                                              ,devaloka ,         ,   200.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Tainted Boots                                            ,mediumfeet_angryearth2t5                                             ,devaloka ,         ,   495.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Defiled Leather Pants                                    ,mediumlegs_corrupted1t4                                              ,devaloka ,         ,    77.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Desecrated Leather Boots                                 ,mediumfeet_lostelite1t3                                              ,devaloka ,         ,    12.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Swashbuckler Pants                                       ,mediumlegs_undeadberserkert5                                         ,devaloka ,         ,    27.0  ,          ,    14.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Forest Warden's Hood                                     ,femranger_medhead_dropt4                                             ,devaloka ,         ,   165.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Swashbuckler Gloves                                      ,mediumhands_undeadberserkert5                                        ,devaloka ,         ,    45.0  ,          ,    12.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Hesperian Helmet                                         ,mediumhead_firstlightrevampt5                                        ,devaloka ,         ,  3000.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:20:18Z ,Infused Fur Pants                                        ,mediumlegs_furt5                                                     ,devaloka ,         ,    40.0  ,          ,    15.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brutish Exemplary Amulet                                 ,amuletpvpdropt5                                                      ,devaloka ,         ,   300.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Jasper Amulet                                            ,amuletjaspert3                                                       ,devaloka ,         ,    50.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Onyx Amulet                                              ,amuletonyxt3                                                         ,devaloka ,         ,    50.0  ,          ,     9.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Moonstone Amulet                                         ,amuletmoonstonet3                                                    ,devaloka ,         ,    39.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Gold Crafted Amulet                                      ,amulett3                                                             ,devaloka ,         ,    20.0  ,          ,    25.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Pristine Amber Amulet                                    ,amuletambert5                                                        ,devaloka ,         ,    40.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Opal Amulet                                       ,amuletopalt2                                                         ,devaloka ,         ,    47.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Malachite Amulet                                  ,amuletmalachitet2                                                    ,devaloka ,         ,    90.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Aquamarine Amulet                                        ,amuletaquamarinet3                                                   ,devaloka ,         ,    30.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Onyx Amulet                                    ,amuletonyxt4                                                         ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Amethyst Amulet                                ,amuletamethystt4                                                     ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Amethyst Amulet                                   ,amuletamethystt2                                                     ,devaloka ,         ,    47.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Pristine Carnelian Amulet                                ,amuletcarneliant5                                                    ,devaloka ,         ,   500.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Malachite Amulet                                         ,amuletmalachitet3                                                    ,devaloka ,         ,   110.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Gorgon's Amulet                                          ,amulett5_hercyneraid_craftedschematic                                ,devaloka ,         ,  2500.0  ,          ,    60.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Topaz Amulet                                             ,amulettopazt3                                                        ,devaloka ,         ,    77.0  ,          ,     8.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Pearl Amulet                                             ,amuletpearlt3                                                        ,devaloka ,         ,    30.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Amber Amulet                                             ,amuletambert3                                                        ,devaloka ,         ,    45.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Moonstone Amulet                                  ,amuletmoonstonet2                                                    ,devaloka ,         ,    49.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Pristine Opal Amulet                                     ,amuletopalt5                                                         ,devaloka ,         ,   700.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Emerald Amulet                                    ,amuletemeraldt2                                                      ,devaloka ,         ,   179.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Pristine Aquamarine Amulet                               ,amuletaquamarinet5                                                   ,devaloka ,         ,   750.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Ruby Amulet                                       ,amuletrubyt2                                                         ,devaloka ,         ,    99.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Carnelian Amulet                               ,amuletcarneliant4                                                    ,devaloka ,         ,   100.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Aquamarine Amulet                              ,amuletaquamarinet4                                                   ,devaloka ,         ,   500.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Exemplary Amulet                                         ,amuletdropt5                                                         ,devaloka ,         ,    76.0  ,          ,    24.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Exemplary Amulet                                         ,amulet_slots3_craftt5                                                ,devaloka ,         ,  4097.0  ,          ,    68.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Onyx Amulet                                       ,amuletonyxt2                                                         ,devaloka ,         ,    50.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Opal Amulet                                    ,amuletopalt4                                                         ,devaloka ,         ,    95.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Mythril Crafted Amulet                                   ,amulet_mythril_t52                                                   ,devaloka ,         ,  1490.0  ,          ,   167.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Amethyst Amulet                                          ,amuletamethystt3                                                     ,devaloka ,         ,    60.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Moonstone Amulet                               ,amuletmoonstonet4                                                    ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Amber Amulet                                   ,amuletambert4                                                        ,devaloka ,         ,    55.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Mythril Crafted Amulet                                   ,shard_all_amulet_mythril_t52                                         ,devaloka ,         ,  1488.0  ,          ,    18.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Jasper Amulet                                  ,amuletjaspert4                                                       ,devaloka ,         ,    99.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Pristine Diamond Amulet                                  ,amuletdiamondt5                                                      ,devaloka ,         ,   450.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Jasper Amulet                                     ,amuletjaspert2                                                       ,devaloka ,         ,    20.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Topaz Amulet                                   ,amulettopazt4                                                        ,devaloka ,         ,   500.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Topaz Amulet                                      ,amulettopazt2                                                        ,devaloka ,         ,    97.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Brilliant Diamond Amulet                                 ,amuletdiamondt4                                                      ,devaloka ,         ,    90.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Pearl Amulet                                      ,amuletpearlt2                                                        ,devaloka ,         ,    80.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Sapphire Amulet                                   ,amuletsapphiret2                                                     ,devaloka ,         ,    90.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Pristine Amethyst Amulet                                 ,amuletamethystt5                                                     ,devaloka ,         ,   600.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Amber Amulet                                      ,amuletambert2                                                        ,devaloka ,         ,    40.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Silver Crafted Amulet                                    ,amulett2                                                             ,devaloka ,         ,    40.0  ,          ,    30.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Aquamarine Amulet                                 ,amuletaquamarinet2                                                   ,devaloka ,         ,    15.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Ruby Amulet                                              ,amuletrubyt3                                                         ,devaloka ,         ,   200.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Carnelian Amulet                                         ,amuletcarneliant3                                                    ,devaloka ,         ,    50.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Orichalcum Crafted Amulet                                ,amulett5                                                             ,devaloka ,         ,   699.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Carnelian Amulet                                  ,amuletcarneliant2                                                    ,devaloka ,         ,    38.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Pristine Emerald Amulet                                  ,amuletemeraldt5                                                      ,devaloka ,         ,   400.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Platinum Crafted Amulet                                  ,amulett4                                                             ,devaloka ,         ,   250.0  ,          ,    57.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Opal Amulet                                              ,amuletopalt3                                                         ,devaloka ,         ,   100.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Emerald Amulet                                           ,amuletemeraldt3                                                      ,devaloka ,         ,    98.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Sapphire Amulet                                          ,amuletsapphiret3                                                     ,devaloka ,         ,    50.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Flawed Diamond Amulet                                    ,amuletdiamondt2                                                      ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:22:41Z ,Diamond Amulet                                           ,amuletdiamondt3                                                      ,devaloka ,         ,    80.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Hat                                                ,lighthead_dressdropt3                                                ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Silk Shoes                                               ,lightfeet_clotht4                                                    ,devaloka ,         ,   240.0  ,          ,    39.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Soggy Galoshes                                           ,lightfeet_sunkenfishermant3                                          ,devaloka ,         ,   297.99 ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Forsaken Cloth Gloves                                    ,lighthands_lost1t2                                                   ,devaloka ,         ,    95.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Miner Pants                                              ,clothinglegs_minert52                                                ,devaloka ,         ,  2496.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Hood                                               ,lighthead_dress_siege_s7                                             ,devaloka ,         ,  1000.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Spinweave Chest                                          ,shard_all_lightchest_clotht52                                        ,devaloka ,         ,  1600.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Forsaken Helm                                            ,lighthead_drowned1t2                                                 ,devaloka ,         ,   100.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Tanner Hat                                               ,clothinghead_tannert5                                                ,devaloka ,         ,    89.0  ,          ,    19.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Finely-woven Leggings                                    ,lightlegs_clotht5var1                                                ,devaloka ,         ,   200.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Fascinator                                         ,lighthead_dressdropt4                                                ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Robe Hat                                           ,lighthead_robedropt3                                                 ,devaloka ,         ,   200.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Reveler Shoes                                            ,lightfeet_revelert5                                                  ,devaloka ,         ,   150.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Waterlogged Gloves                                       ,lighthands_drowneddrunkt3                                            ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Farmer Hat                                               ,lighthead_farmert4                                                   ,devaloka ,         ,   300.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Pioneer's Gloves                                         ,fempioneer_lightgloves_dropt2                                        ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Primordial Cloth Pants                                   ,lightlegs_angryearthelite1t5                                         ,devaloka ,         ,    50.0  ,          ,     9.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Harvester Hat                                            ,clothinghead_horticulturistt4_makegood                               ,devaloka ,         ,   300.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Miner Hat                                                ,clothinghead_minert4                                                 ,devaloka ,         ,  5899.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Harvester Hat                                            ,clothinghead_horticulturistt5                                        ,devaloka ,         ,   800.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Pants                                              ,lightlegs_clothdropt2                                                ,devaloka ,         ,    95.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Brutish Sateen Handwraps                                 ,lighthands_dresspvpdropt3                                            ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Regal Hat                                                ,femvictorianl_head_dropt4                                            ,devaloka ,         ,   100.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Tainted Hat                                              ,lighthead_angryearth2t5                                              ,devaloka ,         ,  2000.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Skinner Gloves                                           ,clothinghands_skinnert4                                              ,devaloka ,         ,   350.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Replica Brutish Cloth Shoes                              ,lightfeet_dresspvpreplicat5                                          ,devaloka ,         ,  4999.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Gloves                                             ,lighthands_clothdropt5                                               ,devaloka ,         ,   200.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Waterlogged Hat                                          ,lighthead_drownedelite1t4                                            ,devaloka ,         ,    90.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Miner Shirt                                              ,clothingchest_minert3                                                ,devaloka ,         ,   250.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Pants                                              ,lightlegs_slots3_craftt5                                             ,devaloka ,         ,  4600.0  ,          ,    39.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Shadewalker Shoes                                        ,lightfeet_shadewalkert5                                              ,devaloka ,         ,    89.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Shadewalker Leggings                                     ,lightlegs_shadewalkert5                                              ,devaloka ,         ,   100.0  ,          ,     9.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Sateen Pants                                             ,lightlegs_clotht3                                                    ,devaloka ,         ,   599.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Boatswain Pants                                          ,lightlegs_undeadnavigatort2                                          ,devaloka ,         ,    94.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Waterlogged Hat                                          ,lighthead_drowneddrunkt4                                             ,devaloka ,         ,   199.99 ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Lumberjack Pants                                         ,clothinglegs_lumberjackt52                                           ,devaloka ,         ,  3999.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Archaic Gloves                                           ,lighthands_ancient2t5                                                ,devaloka ,         ,   422.22 ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Gorgon's Leggings                                        ,lightlegs_hercyneraid_craftedschematic                               ,devaloka ,         ,  3000.0  ,          ,    84.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Shirt                                              ,lightchest_slots3_craftt5                                            ,devaloka ,         ,  4000.0  ,          ,    29.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Majestic Pants                                           ,femvictorianl_legs_dropt3                                            ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Shamanic Tippet                                          ,femshaman_lightchest_siege_s7                                        ,devaloka ,         ,  1999.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Boatswain Gloves                                         ,lighthands_undeadnavigatort3                                         ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Silk Fascinator                                          ,lighthead_dresst4                                                    ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Skinner Hat                                              ,clothinghead_skinnert5                                               ,devaloka ,         ,   146.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Primeval Cloth Pants                                     ,lightlegs_angryearth1t5                                              ,devaloka ,         ,   500.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Primeval Cloth Gloves                                    ,lighthands_angryearth1t3                                             ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Primeval Cloth Pants                                     ,lightlegs_angryearth1t4                                              ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Corrupted Cloth Gloves                                   ,lighthands_corruptedelite1t4                                         ,devaloka ,         ,    40.0  ,          ,    18.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Harvester Pants                                          ,clothinglegs_horticulturistt3                                        ,devaloka ,         ,   500.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Primordial Cloth Shirt                                   ,lightchest_angryearthelite1t5                                        ,devaloka ,         ,   350.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Waterlogged Shirt                                        ,lightchest_drowneddrunkt5                                            ,devaloka ,         ,   199.0  ,          ,     7.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Miner Shoes                                              ,clothingfeet_minert4                                                 ,devaloka ,         ,  1000.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Shirt                                              ,lightchest_clothdropt3                                               ,devaloka ,         ,    55.0  ,          ,     6.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Linen Hat                                                ,lighthead_clotht2                                                    ,devaloka ,         ,   250.0  ,          ,     4.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Boatswain Pants                                          ,lightlegs_undeadnavigatort5                                          ,devaloka ,         ,   600.0  ,          ,     5.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Vengeful Fisherman's Smock                               ,clothingchest_fishingt5                                              ,devaloka ,         ,   149.0  ,          ,    24.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Gloves                                             ,lighthands_clothdropt3                                               ,devaloka ,         ,   100.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Lumberjack Gloves                                        ,clothinghands_lumberjackt5                                           ,devaloka ,         ,  1245.0  ,          ,    13.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Infused Silk Pants                                       ,lightlegs_clotht5                                                    ,devaloka ,         ,   920.0  ,          ,    10.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Bonnet                                             ,lighthead_dressdropt2                                                ,devaloka ,         ,   118.0  ,          ,     3.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Forsaken Cloth Pants                                     ,lightlegs_drowned1t2                                                 ,devaloka ,         ,   100.0  ,          ,     2.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Harvester Shoes                                          ,clothingfeet_horticulturistt5                                        ,devaloka ,         ,   114.0  ,          ,    15.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Primeval Cloth Shoes                                     ,lightfeet_angryearth1t2                                              ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Conviviality Leggings                                    ,lightlegs_carnival_var02t2                                           ,devaloka ,         ,   100.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Shamanic Leggings                                        ,femshaman_lightlegs_siege_s7                                         ,devaloka ,         ,  2999.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Costumier's Gloves                                       ,lighthands_outfittervar2t5_fixed                                     ,devaloka ,         ,   500.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Cloth Gloves                                             ,lighthands_dress_crassus_s7                                          ,devaloka ,         ,  4999.0  ,          ,     1.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Skinner Gloves                                           ,clothinghands_skinnert5                                              ,devaloka ,         ,   340.0  ,          ,    10.0 ,nwmp_snapshot
2025-10-18T16:23:27Z ,Farmer Shirt                                             ,lightchest_farmert4                                                  ,devaloka ,         ,   150.0  ,          ,     5.0 ,nwmp_snapshot
